Potri.010G030200	TCONS_00183198
Potri.010G061100	TCONS_00184514
Potri.019G018300	TCONS_00283399
Potri.010G060900	TCONS_00184511
Potri.008G144900	TCONS_00146556
Potri.010G175600	TCONS_00189267
Potri.011G142700	TCONS_00202400
Potri.011G142700	TCONS_00202401
Potri.005G087600	TCONS_00102166
Potri.015G035300	TCONS_00242312
Potri.003G003500	TCONS_00056133
Potri.009G013700	TCONS_00159898
Potri.014G158200	TCONS_00232018
Potri.015G035500	TCONS_00242314
XLOC_043339	TCONS_00159896
Potri.009G013400	TCONS_00159894
Potri.010G206800	TCONS_00179797
Potri.004G214900	TCONS_00080333
Potri.004G215200	TCONS_00080336
Potri.004G215200	TCONS_00080337
Potri.004G215000	TCONS_00080334
Potri.016G048100	TCONS_00253110
XLOC_004510	TCONS_00015757
XLOC_073755	TCONS_00268466
Potri.010G091900	TCONS_00185958
Potri.007G030800	TCONS_00130839
Potri.016G102100	TCONS_00260251
Potri.003G176500	TCONS_00071764
Potri.016G102100	TCONS_00260252
Potri.001G255000	TCONS_00027111
Potri.001G018200	TCONS_00018097
Potri.001G018200	TCONS_00018098
Potri.008G089900	TCONS_00144349
Potri.006G126200	TCONS_00113218
Potri.006G126200	TCONS_00113219
Potri.004G218900	TCONS_00080489
XLOC_088443	TCONS_00303143
Potri.008G089900	TCONS_00144347
Potri.004G097500	TCONS_00084307
Potri.007G128000	TCONS_00139687
Potri.007G128000	TCONS_00139680
Potri.004G097500	TCONS_00084301
Potri.009G110800	TCONS_00169623
Potri.013G008500	TCONS_00214542
Potri.013G008600	TCONS_00214543
Potri.013G008500	TCONS_00214541
Potri.004G097500	TCONS_00084308
Potri.005G243100	TCONS_00098474
Potri.015G070500	TCONS_00249109
Potri.005G228900	TCONS_00107268
Potri.010G005400	TCONS_00182213
Potri.005G242700	TCONS_00098470
Potri.005G242900	TCONS_00098473
Potri.005G228500	TCONS_00107262
Potri.010G006000	TCONS_00182219
Potri.001G024500	TCONS_00018326
Potri.005G228500	TCONS_00107261
Potri.001G024300	TCONS_00018320
Potri.010G158100	TCONS_00177588
Potri.001G024500	TCONS_00018322
Potri.015G070500	TCONS_00249107
XLOC_085815	TCONS_00298893
Potri.002G260600	TCONS_00045460
Potri.010G114100	TCONS_00186919
Potri.017G093600	TCONS_00264816
Potri.002G260700	TCONS_00045468
Potri.015G071800	TCONS_00243881
Potri.T098800	TCONS_00292378
Potri.015G071900	TCONS_00243887
XLOC_085815	TCONS_00298896
Potri.015G071800	TCONS_00243885
Potri.007G126900	TCONS_00134333
Potri.007G126900	TCONS_00134330
Potri.007G126900	TCONS_00134334
Potri.009G111000	TCONS_00169629
Potri.006G109500	TCONS_00122937
Potri.014G183800	TCONS_00232904
Potri.014G183800	TCONS_00232905
Potri.007G129700	TCONS_00134432
Potri.010G177900	TCONS_00178466
Potri.010G177700	TCONS_00178462
Potri.018G129700	TCONS_00282115
Potri.007G094500	TCONS_00138481
Potri.018G129700	TCONS_00282118
Potri.007G094500	TCONS_00138483
Potri.007G094500	TCONS_00138484
Potri.003G193800	TCONS_00072236
Potri.014G166200	TCONS_00239679
Potri.010G079200	TCONS_00174770
Potri.018G083400	TCONS_00280415
Potri.007G014600	TCONS_00130307
Potri.018G146300	TCONS_00277154
Potri.007G014300	TCONS_00130303
Potri.007G014300	TCONS_00130301
Potri.007G014300	TCONS_00130300
Potri.005G233600	TCONS_00107484
Potri.005G233600	TCONS_00107482
Potri.005G233600	TCONS_00107480
Potri.019G051300	TCONS_00284942
Potri.007G081800	TCONS_00138150
Potri.007G081900	TCONS_00138151
Potri.006G142800	TCONS_00124472
Potri.006G142800	TCONS_00124473
Potri.012G052600	TCONS_00210851
Potri.006G142800	TCONS_00124479
Potri.005G025200	TCONS_00099704
Potri.004G218200	TCONS_00088488
Potri.004G218200	TCONS_00088489
Potri.005G069500	TCONS_00092135
Potri.005G069500	TCONS_00092134
XLOC_058769	TCONS_00216944
Potri.014G192800	TCONS_00233210
Potri.016G075700	TCONS_00259358
Potri.016G075700	TCONS_00259359
Potri.019G124200	TCONS_00290983
Potri.014G013300	TCONS_00233934
Potri.018G033300	TCONS_00272658
Potri.018G033300	TCONS_00272659
Potri.005G010700	TCONS_00099353
Potri.019G059400	TCONS_00285295
Potri.014G192800	TCONS_00233216
Potri.008G138400	TCONS_00146236
Potri.005G037300	TCONS_00100284
Potri.004G199600	TCONS_00087766
Potri.004G199600	TCONS_00087767
Potri.004G199600	TCONS_00087761
Potri.008G138400	TCONS_00146230
Potri.001G346200	TCONS_00030303
Potri.014G028000	TCONS_00234436
Potri.014G028000	TCONS_00234437
Potri.004G158000	TCONS_00078376
Potri.003G220900	TCONS_00073182
Potri.014G125600	TCONS_00230500
Potri.001G118000	TCONS_00004250
Potri.014G125700	TCONS_00230502
Potri.014G125700	TCONS_00230503
Potri.003G221100	TCONS_00073189
Potri.003G221100	TCONS_00073188
Potri.001G061400	TCONS_00002154
Potri.001G061400	TCONS_00002155
Potri.001G061400	TCONS_00002156
Potri.004G148200	TCONS_00078093
Potri.001G061400	TCONS_00002152
Potri.001G061400	TCONS_00002153
Potri.008G196700	TCONS_00158070
Potri.007G028600	TCONS_00136221
Potri.014G068500	TCONS_00235821
Potri.010G015200	TCONS_00172329
Potri.004G144600	TCONS_00085949
Potri.010G015200	TCONS_00172327
Potri.010G015100	TCONS_00172326
Potri.004G144600	TCONS_00085944
Potri.004G144600	TCONS_00085942
Potri.010G014700	TCONS_00172321
Potri.004G144600	TCONS_00085941
Potri.005G111100	TCONS_00093660
Potri.005G081500	TCONS_00101889
Potri.005G111100	TCONS_00093667
Potri.008G197600	TCONS_00158078
Potri.009G142100	TCONS_00170878
Potri.010G110700	TCONS_00175809
Potri.019G057600	TCONS_00285236
Potri.019G057700	TCONS_00285237
Potri.009G141800	TCONS_00170871
Potri.003G047600	TCONS_00058123
Potri.009G142100	TCONS_00170875
Potri.003G047700	TCONS_00058127
Potri.003G047700	TCONS_00058125
Potri.008G052500	TCONS_00152158
Potri.007G092500	TCONS_00138424
Potri.007G109100	TCONS_00133765
Potri.007G109100	TCONS_00133766
Potri.001G132900	TCONS_00004879
Potri.014G139400	TCONS_00238533
Potri.018G024500	TCONS_00278367
Potri.007G109100	TCONS_00133763
Potri.002G201500	TCONS_00043045
Potri.002G201500	TCONS_00043044
Potri.008G221400	TCONS_00149934
Potri.004G111400	TCONS_00076951
Potri.001G132900	TCONS_00004872
Potri.008G157400	TCONS_00147185
Potri.004G157700	TCONS_00086410
Potri.008G157000	TCONS_00147181
Potri.T106500	TCONS_00292988
Potri.015G104800	TCONS_00250293
Potri.001G345300	TCONS_00012824
Potri.015G104800	TCONS_00250294
Potri.001G345300	TCONS_00012826
Potri.012G118300	TCONS_00213239
Potri.015G003000	TCONS_00241137
Potri.019G118500	TCONS_00290858
Potri.004G228300	TCONS_00080817
Potri.004G228300	TCONS_00080816
Potri.004G228300	TCONS_00080815
Potri.015G054800	TCONS_00248457
Potri.T123200	TCONS_00294770
Potri.012G118300	TCONS_00213237
Potri.007G061500	TCONS_00131947
Potri.007G061500	TCONS_00131944
Potri.007G061500	TCONS_00131945
Potri.007G061500	TCONS_00131943
Potri.007G061500	TCONS_00131940
XLOC_078804	TCONS_00285321
XLOC_085734	TCONS_00298678
XLOC_085734	TCONS_00298679
Potri.015G039900	TCONS_00247997
Potri.004G177700	TCONS_00079139
Potri.004G177500	TCONS_00079134
Potri.019G131200	TCONS_00291180
Potri.005G172200	TCONS_00095543
Potri.014G015900	TCONS_00226304
Potri.019G131300	TCONS_00291187
Potri.019G131200	TCONS_00291186
Potri.015G001900	TCONS_00246642
Potri.011G024500	TCONS_00193261
Potri.011G024500	TCONS_00193260
Potri.002G017600	TCONS_00035479
Potri.002G017600	TCONS_00035474
Potri.002G017600	TCONS_00035476
Potri.002G017600	TCONS_00035470
Potri.007G087000	TCONS_00138318
Potri.003G075700	TCONS_00059299
Potri.003G075700	TCONS_00059298
XLOC_066744	TCONS_00245599
Potri.002G011000	TCONS_00046172
Potri.003G075100	TCONS_00059292
Potri.003G075000	TCONS_00059291
Potri.015G113000	TCONS_00245594
Potri.002G011000	TCONS_00046176
Potri.018G098200	TCONS_00275440
Potri.015G113000	TCONS_00245590
Potri.018G121900	TCONS_00276170
Potri.006G087400	TCONS_00122168
Potri.006G087400	TCONS_00122169
Potri.006G087400	TCONS_00122165
Potri.006G087300	TCONS_00122160
Potri.006G087300	TCONS_00122161
Potri.006G087300	TCONS_00122162
Potri.013G048300	TCONS_00215998
Potri.007G070000	TCONS_00132419
Potri.007G070000	TCONS_00132418
Potri.006G229300	TCONS_00117078
Potri.006G009200	TCONS_00108869
Potri.006G009000	TCONS_00108868
Potri.002G161000	TCONS_00052239
Potri.017G098800	TCONS_00264927
Potri.017G098800	TCONS_00264926
Potri.006G008800	TCONS_00108862
Potri.006G008800	TCONS_00108865
Potri.006G118800	TCONS_00123413
Potri.015G145300	TCONS_00251529
Potri.006G118700	TCONS_00123410
Potri.003G172100	TCONS_00063241
Potri.003G172100	TCONS_00063240
Potri.003G172500	TCONS_00063247
Potri.014G084500	TCONS_00236590
Potri.T172300	TCONS_00291728
Potri.005G213000	TCONS_00097229
Potri.008G184700	TCONS_00148326
Potri.002G007600	TCONS_00046060
Potri.006G280600	TCONS_00129544
Potri.010G045500	TCONS_00183931
Potri.016G045200	TCONS_00258292
Potri.006G203300	TCONS_00116033
Potri.006G203300	TCONS_00116032
Potri.006G203300	TCONS_00116034
Potri.006G203500	TCONS_00116037
Potri.012G140800	TCONS_00213900
Potri.006G203500	TCONS_00116039
Potri.006G203500	TCONS_00116038
Potri.010G184000	TCONS_00189477
Potri.016G045200	TCONS_00258299
Potri.010G184000	TCONS_00189471
Potri.010G184000	TCONS_00189470
Potri.014G084600	TCONS_00236598
Potri.T116600	TCONS_00293764
Potri.014G195600	TCONS_00233376
Potri.014G193300	TCONS_00240772
Potri.010G236800	TCONS_00181267
Potri.004G087000	TCONS_00083894
Potri.018G095100	TCONS_00275333
Potri.004G087000	TCONS_00083893
Potri.010G094000	TCONS_00186082
Potri.004G087500	TCONS_00083899
Potri.013G041500	TCONS_00221722
Potri.002G229100	TCONS_00054683
Potri.001G148000	TCONS_00005397
Potri.001G118300	TCONS_00004261
Potri.001G148000	TCONS_00005392
Potri.001G147900	TCONS_00005390
Potri.002G028700	TCONS_00046824
Potri.002G028700	TCONS_00046826
Potri.008G177500	TCONS_00157248
Potri.003G032100	TCONS_00066204
Potri.013G114300	TCONS_00224212
Potri.003G032100	TCONS_00066203
Potri.003G005800	TCONS_00056212
Potri.006G033800	TCONS_00120143
Potri.003G005900	TCONS_00056217
Potri.003G005900	TCONS_00056215
Potri.006G033800	TCONS_00120148
Potri.013G114700	TCONS_00224216
XLOC_018484	TCONS_00065953
Potri.013G114800	TCONS_00224219
XLOC_018482	TCONS_00065951
Potri.013G130300	TCONS_00219217
Potri.006G066200	TCONS_00111027
Potri.006G066300	TCONS_00111024
Potri.001G150900	TCONS_00005641
Potri.017G007200	TCONS_00261834
Potri.010G001700	TCONS_00171919
Potri.010G001700	TCONS_00171917
Potri.010G001700	TCONS_00171910
Potri.006G264500	TCONS_00118509
Potri.006G264500	TCONS_00118508
Potri.014G178000	TCONS_00232701
Potri.006G264000	TCONS_00118502
Potri.007G075500	TCONS_00137896
Potri.007G075500	TCONS_00137894
Potri.007G075400	TCONS_00137892
Potri.001G282100	TCONS_00010534
Potri.012G062700	TCONS_00211217
Potri.001G282400	TCONS_00010536
Potri.002G227200	TCONS_00044080
Potri.018G027500	TCONS_00272417
Potri.013G023100	TCONS_00220909
Potri.013G023100	TCONS_00220908
Potri.007G075500	TCONS_00137898
Potri.018G027500	TCONS_00272418
Potri.016G038500	TCONS_00258129
Potri.014G075800	TCONS_00228505
Potri.015G017300	TCONS_00241692
Potri.015G017300	TCONS_00241693
Potri.016G038200	TCONS_00258121
Potri.016G052800	TCONS_00253279
Potri.016G025500	TCONS_00252438
XLOC_057691	TCONS_00212810
Potri.016G085800	TCONS_00259654
Potri.016G052800	TCONS_00253272
Potri.016G085800	TCONS_00259650
Potri.001G102000	TCONS_00003492
Potri.008G052900	TCONS_00152207
Potri.016G035900	TCONS_00257963
Potri.016G035900	TCONS_00257965
XLOC_084521	TCONS_00296840
Potri.009G074300	TCONS_00162210
Potri.009G074300	TCONS_00162211
Potri.016G077200	TCONS_00254261
Potri.011G130000	TCONS_00196342
XLOC_041479	TCONS_00151951
Potri.002G067800	TCONS_00048466
Potri.002G067900	TCONS_00048467
Potri.001G418800	TCONS_00032793
Potri.019G100300	TCONS_00290442
Potri.001G115000	TCONS_00004118
Potri.019G100300	TCONS_00290440
Potri.001G115000	TCONS_00004117
Potri.001G105600	TCONS_00003726
Potri.003G075200	TCONS_00067804
XLOC_072196	TCONS_00263901
Potri.017G090300	TCONS_00264658
Potri.017G146600	TCONS_00266433
Potri.010G153500	TCONS_00177421
Potri.006G245200	TCONS_00117853
Potri.017G147000	TCONS_00266439
Potri.006G245200	TCONS_00117857
Potri.006G011300	TCONS_00119412
Potri.012G078900	TCONS_00206519
Potri.015G130000	TCONS_00251069
Potri.005G072700	TCONS_00092270
Potri.015G130000	TCONS_00251067
Potri.005G072700	TCONS_00092273
Potri.001G152000	TCONS_00023289
Potri.010G254600	TCONS_00181821
Potri.013G112300	TCONS_00224119
Potri.014G092200	TCONS_00229199
Potri.014G092200	TCONS_00229198
Potri.013G112300	TCONS_00224111
Potri.003G097100	TCONS_00060205
Potri.016G089300	TCONS_00254724
Potri.008G141400	TCONS_00146397
Potri.016G089300	TCONS_00254729
Potri.005G171700	TCONS_00105081
Potri.005G171700	TCONS_00105088
Potri.005G171700	TCONS_00105089
Potri.016G138700	TCONS_00256384
Potri.016G138700	TCONS_00256385
Potri.004G187800	TCONS_00087409
Potri.004G187700	TCONS_00087407
Potri.016G139000	TCONS_00256388
Potri.013G040600	TCONS_00221694
Potri.009G080300	TCONS_00168565
Potri.013G040600	TCONS_00221693
Potri.005G002700	TCONS_00089531
Potri.001G072300	TCONS_00002455
Potri.006G117800	TCONS_00112903
Potri.005G002900	TCONS_00089538
Potri.006G117800	TCONS_00112905
Potri.001G142600	TCONS_00022882
Potri.006G117800	TCONS_00112906
Potri.001G334000	TCONS_00012369
Potri.001G332300	TCONS_00029708
Potri.001G332300	TCONS_00029709
Potri.001G334000	TCONS_00012363
Potri.006G195200	TCONS_00126329
Potri.001G332100	TCONS_00029700
Potri.001G332200	TCONS_00029701
Potri.003G054900	TCONS_00066989
Potri.002G124000	TCONS_00039952
Potri.002G124100	TCONS_00039953
Potri.008G099700	TCONS_00154204
Potri.008G099700	TCONS_00154205
Potri.016G109700	TCONS_00260499
Potri.008G099800	TCONS_00154207
Potri.008G099700	TCONS_00154202
Potri.008G099700	TCONS_00154203
Potri.016G109700	TCONS_00260497
Potri.013G154500	TCONS_00225384
Potri.010G162400	TCONS_00177765
Potri.016G121200	TCONS_00255899
Potri.005G122900	TCONS_00103363
Potri.005G122900	TCONS_00103362
Potri.005G122900	TCONS_00103361
Potri.005G122800	TCONS_00103360
Potri.005G123000	TCONS_00103364
Potri.007G098500	TCONS_00133404
Potri.006G253500	TCONS_00118084
Potri.006G253500	TCONS_00118085
Potri.007G098200	TCONS_00133401
Potri.007G098200	TCONS_00133402
Potri.003G114000	TCONS_00060972
Potri.003G114000	TCONS_00060973
Potri.003G114000	TCONS_00060970
Potri.003G114000	TCONS_00060971
Potri.003G114100	TCONS_00060976
Potri.009G059800	TCONS_00167654
Potri.003G114000	TCONS_00060974
Potri.003G114000	TCONS_00060975
Potri.014G070200	TCONS_00228311
Potri.003G114100	TCONS_00060978
Potri.014G070200	TCONS_00228313
Potri.012G087100	TCONS_00212207
Potri.002G255400	TCONS_00055761
Potri.002G256400	TCONS_00055767
Potri.002G101300	TCONS_00049801
Potri.001G338700	TCONS_00012580
Potri.001G338700	TCONS_00012581
Potri.010G042200	TCONS_00183828
Potri.002G101300	TCONS_00049800
Potri.011G110900	TCONS_00195708
Potri.016G042500	TCONS_00252963
Potri.011G110900	TCONS_00195706
Potri.002G101300	TCONS_00049807
Potri.002G146100	TCONS_00051651
Potri.011G110900	TCONS_00195705
Potri.001G384600	TCONS_00014403
Potri.001G384600	TCONS_00014405
Potri.008G221500	TCONS_00158927
Potri.001G292700	TCONS_00010989
Potri.006G091000	TCONS_00112015
Potri.006G091000	TCONS_00112014
Potri.010G091500	TCONS_00185950
Potri.010G091500	TCONS_00185951
Potri.008G103400	TCONS_00154413
Potri.011G044300	TCONS_00193708
Potri.015G085700	TCONS_00249691
Potri.015G085700	TCONS_00249692
Potri.015G085700	TCONS_00249694
XLOC_055296	TCONS_00204288
Potri.003G146400	TCONS_00062192
Potri.003G146500	TCONS_00062193
Potri.003G146500	TCONS_00062196
Potri.003G146500	TCONS_00062194
Potri.003G146500	TCONS_00062195
Potri.010G042100	TCONS_00183824
Potri.013G102000	TCONS_00218299
Potri.001G350700	TCONS_00013181
Potri.002G053900	TCONS_00047915
Potri.019G021200	TCONS_00287656
Potri.019G021200	TCONS_00287657
Potri.014G176600	TCONS_00232675
Potri.011G156600	TCONS_00197281
Potri.014G054800	TCONS_00235321
Potri.001G392700	TCONS_00031810
Potri.008G116700	TCONS_00154977
Potri.014G055100	TCONS_00235325
Potri.012G139100	TCONS_00213850
Potri.011G157000	TCONS_00197288
Potri.010G111600	TCONS_00186792
Potri.009G136800	TCONS_00164303
Potri.009G136800	TCONS_00164301
Potri.007G086900	TCONS_00138311
Potri.012G114000	TCONS_00213058
Potri.003G070600	TCONS_00067616
Potri.003G070600	TCONS_00067617
Potri.003G070600	TCONS_00067615
Potri.015G140400	TCONS_00251385
Potri.012G014300	TCONS_00203887
Potri.004G082200	TCONS_00075931
Potri.004G082200	TCONS_00075932
Potri.002G142100	TCONS_00040663
Potri.012G013800	TCONS_00203883
Potri.014G016900	TCONS_00234069
Potri.014G018700	TCONS_00226404
Potri.012G013800	TCONS_00203880
Potri.001G238900	TCONS_00026550
Potri.001G239200	TCONS_00026556
Potri.001G164000	TCONS_00023701
Potri.001G164000	TCONS_00023702
Potri.008G149000	TCONS_00156221
Potri.005G046600	TCONS_00091293
Potri.005G046600	TCONS_00091292
Potri.005G046600	TCONS_00091291
Potri.005G046600	TCONS_00091290
Potri.011G005600	TCONS_00192808
Potri.018G027300	TCONS_00272412
Potri.014G016500	TCONS_00234064
Potri.018G027500	TCONS_00272416
Potri.009G020400	TCONS_00166239
Potri.016G091900	TCONS_00254812
Potri.001G197400	TCONS_00024956
Potri.013G133200	TCONS_00224929
Potri.015G056200	TCONS_00248565
Potri.015G056300	TCONS_00248568
Potri.005G058400	TCONS_00091740
Potri.002G237500	TCONS_00054973
Potri.010G246500	TCONS_00181556
Potri.001G246200	TCONS_00009182
Potri.014G130900	TCONS_00230749
Potri.010G226700	TCONS_00180825
Potri.010G226700	TCONS_00180827
Potri.010G226700	TCONS_00180821
Potri.012G096400	TCONS_00207250
Potri.012G096500	TCONS_00207251
Potri.010G226700	TCONS_00180828
Potri.016G124100	TCONS_00255941
Potri.014G176600	TCONS_00232672
Potri.010G111900	TCONS_00186796
Potri.008G149000	TCONS_00156228
Potri.010G111600	TCONS_00186790
Potri.008G083100	TCONS_00153619
Potri.018G100900	TCONS_00281111
Potri.008G082800	TCONS_00153613
Potri.018G100900	TCONS_00281114
Potri.008G030700	TCONS_00141931
Potri.008G030700	TCONS_00141932
Potri.008G030700	TCONS_00141934
Potri.003G137400	TCONS_00061758
Potri.009G020100	TCONS_00166232
Potri.009G020100	TCONS_00166233
Potri.014G100300	TCONS_00237242
Potri.018G093800	TCONS_00280866
Potri.006G238500	TCONS_00127854
Potri.014G100300	TCONS_00237246
Potri.001G122200	TCONS_00022078
Potri.018G093800	TCONS_00280863
Potri.014G120100	TCONS_00230298
Potri.001G122200	TCONS_00022074
Potri.001G122200	TCONS_00022077
Potri.014G100300	TCONS_00237249
Potri.001G122200	TCONS_00022071
Potri.011G152700	TCONS_00197134
Potri.003G155400	TCONS_00071109
Potri.014G140200	TCONS_00231162
Potri.014G140200	TCONS_00231164
Potri.018G068200	TCONS_00274159
Potri.003G155200	TCONS_00071100
Potri.006G238200	TCONS_00127850
Potri.010G238300	TCONS_00191919
Potri.014G159100	TCONS_00239372
Potri.011G137700	TCONS_00196667
Potri.001G341100	TCONS_00030029
Potri.001G271800	TCONS_00027734
Potri.001G403000	TCONS_00015029
Potri.001G056000	TCONS_00019467
Potri.011G043800	TCONS_00198950
Potri.001G056000	TCONS_00019462
Potri.011G043800	TCONS_00198953
Potri.001G341100	TCONS_00030021
Potri.014G031000	TCONS_00234530
Potri.001G341100	TCONS_00030022
Potri.001G056000	TCONS_00019468
Potri.001G271900	TCONS_00027738
Potri.001G341100	TCONS_00030027
Potri.007G131800	TCONS_00139944
Potri.002G082500	TCONS_00038237
Potri.007G131700	TCONS_00139940
Potri.006G234200	TCONS_00127733
Potri.017G137300	TCONS_00270812
Potri.017G137300	TCONS_00270813
Potri.002G082500	TCONS_00038238
Potri.008G032800	TCONS_00151216
Potri.009G041700	TCONS_00160971
Potri.001G208200	TCONS_00025394
Potri.013G000700	TCONS_00220098
Potri.001G208200	TCONS_00025393
Potri.001G208200	TCONS_00025392
Potri.012G053800	TCONS_00210878
Potri.004G043700	TCONS_00074686
Potri.001G173700	TCONS_00024045
Potri.012G053200	TCONS_00210872
Potri.001G173800	TCONS_00024049
Potri.004G043700	TCONS_00074689
Potri.018G026400	TCONS_00278464
Potri.005G058700	TCONS_00100951
Potri.017G126700	TCONS_00265883
Potri.019G051800	TCONS_00288736
Potri.014G175200	TCONS_00232589
Potri.019G051400	TCONS_00288730
Potri.005G163600	TCONS_00104856
Potri.005G059000	TCONS_00100957
Potri.005G058900	TCONS_00100956
Potri.019G051700	TCONS_00288738
Potri.005G171000	TCONS_00095488
Potri.001G112200	TCONS_00021674
Potri.001G112200	TCONS_00021675
Potri.010G128900	TCONS_00187442
Potri.014G014200	TCONS_00233983
Potri.006G234300	TCONS_00127739
Potri.014G014300	TCONS_00233987
XLOC_073950	TCONS_00269017
Potri.014G014400	TCONS_00233989
Potri.011G144400	TCONS_00196883
Potri.018G079700	TCONS_00280245
Potri.004G186600	TCONS_00079339
Potri.012G035500	TCONS_00204503
Potri.012G035400	TCONS_00204502
Potri.012G035400	TCONS_00204501
Potri.014G159300	TCONS_00239375
Potri.004G137900	TCONS_00077796
Potri.004G186600	TCONS_00079333
Potri.004G186600	TCONS_00079331
Potri.004G137600	TCONS_00077792
Potri.004G186600	TCONS_00079337
Potri.004G137600	TCONS_00077791
Potri.001G178900	TCONS_00006726
Potri.008G106400	TCONS_00145103
Potri.002G003600	TCONS_00045933
Potri.002G003600	TCONS_00045932
Potri.002G003600	TCONS_00045931
XLOC_040901	TCONS_00149839
Potri.012G080300	TCONS_00206613
Potri.003G197900	TCONS_00072455
Potri.012G080400	TCONS_00206615
Potri.013G056900	TCONS_00216336
Potri.015G029200	TCONS_00242128
Potri.015G029200	TCONS_00242127
Potri.009G012000	TCONS_00159760
Potri.013G056900	TCONS_00216339
Potri.013G056900	TCONS_00216338
Potri.002G088100	TCONS_00038496
Potri.015G029000	TCONS_00242120
Potri.011G043800	TCONS_00198954
Potri.001G391200	TCONS_00031775
Potri.001G390900	TCONS_00031771
Potri.008G049700	TCONS_00142772
Potri.008G049700	TCONS_00142770
Potri.009G113600	TCONS_00163482
Potri.001G391400	TCONS_00031778
Potri.002G111300	TCONS_00039545
Potri.002G111200	TCONS_00039544
Potri.002G111500	TCONS_00039547
Potri.001G271800	TCONS_00027736
Potri.019G076900	TCONS_00285743
Potri.019G076900	TCONS_00285741
Potri.019G076900	TCONS_00285746
XLOC_021646	TCONS_00077425
Potri.019G076900	TCONS_00285745
Potri.013G065200	TCONS_00222515
Potri.008G002100	TCONS_00140681
Potri.008G002100	TCONS_00140680
Potri.011G009500	TCONS_00198044
Potri.008G002200	TCONS_00140682
Potri.019G038200	TCONS_00288190
Potri.002G007300	TCONS_00035130
Potri.011G009500	TCONS_00198048
Potri.019G038300	TCONS_00288193
Potri.016G136500	TCONS_00261313
Potri.004G059000	TCONS_00075156
Potri.010G201500	TCONS_00179617
Potri.004G058800	TCONS_00075154
Potri.004G059000	TCONS_00075158
XLOC_042830	TCONS_00158261
Potri.008G201400	TCONS_00158266
Potri.005G075100	TCONS_00101603
Potri.019G030200	TCONS_00283744
Potri.019G030300	TCONS_00283746
Potri.019G030200	TCONS_00283743
Potri.001G341100	TCONS_00030025
Potri.007G112000	TCONS_00133829
Potri.011G044100	TCONS_00198959
Potri.005G100900	TCONS_00102552
Potri.005G101000	TCONS_00102556
Potri.005G126400	TCONS_00103609
Potri.004G140400	TCONS_00085778
Potri.017G106200	TCONS_00269906
Potri.005G126400	TCONS_00103603
Potri.004G140200	TCONS_00085773
Potri.010G243900	TCONS_00181466
Potri.010G060800	TCONS_00184499
Potri.007G131800	TCONS_00139945
Potri.011G088400	TCONS_00200518
Potri.008G142400	TCONS_00146451
Potri.008G020200	TCONS_00141480
XLOC_054117	TCONS_00200515
Potri.011G087500	TCONS_00200510
Potri.008G020400	TCONS_00141485
Potri.010G060500	TCONS_00184497
Potri.013G132200	TCONS_00219282
Potri.014G125500	TCONS_00230488
Potri.013G074800	TCONS_00217068
Potri.017G050100	TCONS_00268051
Potri.014G046000	TCONS_00227351
Potri.010G084100	TCONS_00185546
Potri.008G067500	TCONS_00143420
Potri.008G067500	TCONS_00143425
Potri.008G067500	TCONS_00143426
Potri.008G202300	TCONS_00149306
Potri.010G113900	TCONS_00186896
Potri.008G202300	TCONS_00149302
Potri.008G207500	TCONS_00158488
Potri.015G011200	TCONS_00246933
Potri.012G122800	TCONS_00208073
Potri.015G066100	TCONS_00248952
Potri.012G122700	TCONS_00208070
Potri.015G066200	TCONS_00248954
Potri.004G224200	TCONS_00080698
Potri.008G207000	TCONS_00158480
Potri.008G207000	TCONS_00158481
Potri.008G012500	TCONS_00141152
Potri.009G078700	TCONS_00168354
Potri.001G032000	TCONS_00001184
Potri.005G206500	TCONS_00106389
Potri.009G078700	TCONS_00168353
Potri.009G078700	TCONS_00168352
Potri.013G057400	TCONS_00222179
Potri.002G083200	TCONS_00049133
Potri.002G083200	TCONS_00049132
Potri.011G146900	TCONS_00202611
Potri.002G194200	TCONS_00042700
Potri.002G061400	TCONS_00037329
Potri.009G041700	TCONS_00160970
Potri.002G061400	TCONS_00037326
Potri.001G219300	TCONS_00025807
Potri.002G061400	TCONS_00037324
Potri.003G166900	TCONS_00071480
Potri.003G166900	TCONS_00071481
Potri.010G164500	TCONS_00177868
Potri.018G150700	TCONS_00282834
Potri.018G150700	TCONS_00282830
Potri.018G150700	TCONS_00282833
Potri.018G150700	TCONS_00282832
Potri.017G026300	TCONS_00262557
Potri.001G254700	TCONS_00027094
Potri.013G024200	TCONS_00220998
Potri.012G096300	TCONS_00212548
Potri.001G359600	TCONS_00030809
Potri.001G359600	TCONS_00030808
Potri.019G080800	TCONS_00289925
Potri.001G359500	TCONS_00030803
Potri.001G359500	TCONS_00030802
Potri.006G167200	TCONS_00125295
Potri.001G359600	TCONS_00030807
Potri.002G026800	TCONS_00035876
Potri.016G022700	TCONS_00257559
Potri.007G113100	TCONS_00139164
Potri.015G025700	TCONS_00247468
Potri.010G105700	TCONS_00175613
Potri.009G121400	TCONS_00170223
Potri.018G084900	TCONS_00274901
Potri.018G023300	TCONS_00272201
Potri.013G035800	TCONS_00215519
Potri.019G081500	TCONS_00285883
Potri.016G021900	TCONS_00252307
Potri.005G230800	TCONS_00107389
XLOC_057071	TCONS_00210598
Potri.004G058000	TCONS_00082929
Potri.004G058000	TCONS_00082928
